density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id,partition,row_id
0.6128593146993422,4.211097708082026,19991.085284004577,0.0029214610867478,0.3333333333333334,569.3142035646985,0.028478404022428,7.007319874502153e-05,0.0071099678141988,vertical,vertical_2,validation,209
0.617732879492438,4.446320868516285,19991.33863153544,0.0029635644900839,0.333333333333333,728.8499227807815,0.0364582850710684,9.014619339757135e-05,0.0065282398811546,vertical,vertical_2,validation,211
0.6193899602301316,4.576899879372738,19991.44563404293,0.0029873959746609,0.3333333333333328,817.0177046277905,0.0408683653790655,9.873728027308928e-05,0.0067261532770377,vertical,vertical_2,validation,212
0.6219432197037353,4.761761158021713,19990.618053958973,0.0030182414899907,0.3333333333333333,811.8910965533063,0.0406136065609296,9.235443565344056e-05,0.0058641731176571,vertical,vertical_2,validation,214
0.6229833551035717,4.806091676718938,19990.553495710494,0.0030322547526783,0.333333333333335,739.7680086440278,0.0370058792420512,8.697073738061024e-05,0.0078059219365414,vertical,vertical_2,validation,215
0.624914048824145,4.896260554885404,19991.10084934028,0.0030510262240707,0.3333333333333328,633.8354492341749,0.0317058802319579,7.490625216925061e-05,0.0058110210952136,vertical,vertical_2,validation,217
0.6297250342997729,5.109770808202653,19990.83497626879,0.0030973072534654,0.3333333333333327,691.4224928339203,0.034586974163646,8.793163225836385e-05,0.0076200681217266,vertical,vertical_2,validation,224
0.6302483819669903,5.122738238841978,19991.01605005644,0.0031021278030519,0.3333333333333332,789.0783214278117,0.0394716466362691,0.0001029447029733,0.007631616220213,vertical,vertical_2,validation,225
0.6316794370999305,5.22074788902292,19991.1707158744,0.0031116680569865,0.3333333333333343,643.3628116443805,0.0321823479369072,9.292523191904188e-05,0.0066920931171998,vertical,vertical_2,validation,228
0.632939777209716,5.285886610373945,19991.66384848327,0.0031237934595211,0.3333333333333327,760.9153840375328,0.0380616335791011,0.0001015861041597,0.0074382457527091,vertical,vertical_2,validation,231
0.6333249505101285,5.276537997587455,19991.231116685973,0.0031262338009312,0.3333333333333335,804.5916047692642,0.0402472264000639,0.0001058947311595,0.0086974682187954,vertical,vertical_2,validation,232
0.6336946277679765,5.331121833534379,19990.7282133372,0.0031354591569393,0.3333333333333318,816.8445700863817,0.0408611713074768,0.0001059309531371,0.0093905315609304,vertical,vertical_2,validation,233
0.6340346084105224,5.335946924004825,19991.51308802888,0.0031371882987619,0.3333333333333321,877.5380746406208,0.0438955306072405,0.0001103635795567,0.0091266399206152,vertical,vertical_2,validation,234
0.6343535499813814,5.348914354644149,19991.266955770832,0.0031365063773057,0.3333333333333337,877.4504839131621,0.0438916895989861,0.0001093765063811,0.0082936735356958,vertical,vertical_2,validation,235
0.6346590434690965,5.349215922798552,19991.40626339594,0.0031387211999,0.3333333333333337,815.9842765808529,0.0408167522499361,0.000103673559707,0.0062520072812751,vertical,vertical_2,validation,236
0.6357404559334339,5.382991556091676,19991.62540949942,0.0031468466918678,0.333333333333332,664.7669583200025,0.0332522716239033,7.896179899259151e-05,0.0052083202540353,vertical,vertical_2,validation,240
0.6367657822628197,5.430639324487334,19990.59909835916,0.0031528250215527,0.3333333333333346,523.3565795743046,0.0261801348223356,6.394593293376643e-05,0.0052469067638175,vertical,vertical_2,validation,244
0.6370109646407388,5.433051869722557,19990.639939483422,0.003154125387205,0.333333333333333,574.5778960998739,0.0287423463100362,7.124576738761935e-05,0.0055253909053602,vertical,vertical_2,validation,245
0.6372505912018216,5.4375753920386005,19991.416777374816,0.0031545736176426,0.3333333333333323,613.6150051915632,0.0306939228982519,7.437613218616774e-05,0.0053649765821802,vertical,vertical_2,validation,246
0.6374835674121457,5.463811821471652,19990.480617578272,0.0031548887234713,0.3333333333333343,643.3186235114123,0.0321812484561137,7.893700868722175e-05,0.0054748389781232,vertical,vertical_2,validation,247
0.6379326929121623,5.468938480096502,19992.09924678731,0.0031573837805569,0.3333333333333335,679.242173212772,0.0339755302746371,8.118819407987311e-05,0.0048676073604258,vertical,vertical_2,validation,249
0.6385368193051869,5.500603136308806,19990.702473538586,0.0031648883533871,0.3333333333333334,653.1369789228562,0.0326720374027578,7.88157572917833e-05,0.0050762072690604,vertical,vertical_2,validation,252
0.6387140060386522,5.530759951749095,19992.179571329518,0.0031693486314217,0.3333333333333346,586.5668565787001,0.0293398153255829,7.435477496560169e-05,0.0055828426354652,vertical,vertical_2,validation,253
0.6393325501491897,5.561218335343788,19989.713342002346,0.0031759757545469,0.3333333333333328,681.8981970826064,0.0341124550120387,8.611993163068001e-05,0.0070583056748294,vertical,vertical_2,validation,257
0.6394814426831752,5.571471652593486,19990.230160194285,0.0031774641738914,0.3333333333333331,732.3332341149295,0.0366345573936009,9.411318111419313e-05,0.0066138056645664,vertical,vertical_2,validation,258
0.6396287635674534,5.577201447527141,19990.33088605593,0.0031772009256343,0.333333333333333,793.4169186651187,0.0396900343064636,0.0001004334241928,0.0074599017076192,vertical,vertical_2,validation,259
0.6400301031562263,5.603437876960193,19990.87375002156,0.0031802681898118,0.3333333333333323,771.7292824590482,0.0386040796470047,9.749543734755176e-05,0.0055950109252561,vertical,vertical_2,validation,262
0.6401579754433995,5.605850422195416,19990.40809889853,0.0031819979751637,0.3333333333333333,726.165850052192,0.0363257141354809,9.251219451408038e-05,0.0052777071344628,vertical,vertical_2,validation,263
