density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id
0.6383452772091672,5.481302774427021,19991.60693029126,0.0031642692879905667,0.33333333333333304,614.9242122088353,0.030759118781847544,7.312054130149845e-05,0.004998612061958137,vertical,vertical_2
0.6385368193051869,5.500603136308806,19990.702473538582,0.0031648883533871666,0.3333333333333334,653.1369789228562,0.03267203740275784,7.88157572917833e-05,0.005076207269060456,vertical,vertical_2
0.6387140060386522,5.530759951749095,19992.179571329514,0.0031693486314217667,0.33333333333333465,586.5668565787001,0.029339815325582955,7.435477496560169e-05,0.005582842635465237,vertical,vertical_2
0.6388773907496095,5.541013268998793,19989.169265286324,0.003171123170192167,0.3333333333333333,596.3200199223439,0.02983215620460665,7.720921195078831e-05,0.005935423577286352,vertical,vertical_2
0.6390320271292511,5.550060313630881,19991.213460893563,0.003173068996837933,0.33333333333333365,597.5652405620101,0.029891394123271006,7.80853335797729e-05,0.0061916516694579034,vertical,vertical_2
0.639182015249341,5.561519903498191,19990.269931591323,0.0031753591749522,0.3333333333333324,627.9813614397456,0.03141435126132663,7.977116108599757e-05,0.00679516267862894,vertical,vertical_2
0.6393325501491897,5.561218335343788,19989.713342002346,0.0031759757545469,0.33333333333333287,681.8981970826064,0.03411245501203878,8.611993163068001e-05,0.007058305674829464,vertical,vertical_2
0.6394814426831752,5.571471652593486,19990.230160194285,0.0031774641738914334,0.3333333333333331,732.3332341149295,0.036634557393600914,9.411318111419311e-05,0.0066138056645664,vertical,vertical_2
0.6396287635674534,5.577201447527141,19990.33088605593,0.0031772009256343,0.333333333333333,793.4169186651187,0.0396900343064636,0.00010043342419282048,0.007459901707619287,vertical,vertical_2
0.6397674062095534,5.592581423401689,19990.68476737961,0.0031795518612927,0.3333333333333335,844.5272292744222,0.04224603804730613,0.00010631188121083365,0.006725455101806137,vertical,vertical_2
0.639900000778008,5.605850422195416,19989.44249611368,0.0031800411014017665,0.3333333333333333,804.7675050553751,0.04025962731135883,0.00010176871543241668,0.006425380622769175,vertical,vertical_2
0.6400301031562263,5.603437876960193,19990.87375002156,0.0031802681898118663,0.33333333333333237,771.7292824590482,0.03860407964700472,9.749543734755177e-05,0.005595010925256161,vertical,vertical_2
0.6401579754433995,5.605850422195416,19990.40809889853,0.0031819979751637997,0.3333333333333333,726.165850052192,0.03632571413548099,9.251219451408038e-05,0.005277707134462834,vertical,vertical_2
0.6402848842178662,5.601326899879373,19991.292906431965,0.0031818174528255336,0.33333333333333354,692.3568670940513,0.034632920958868725,8.774830514572408e-05,0.0048886928585791835,vertical,vertical_2
0.640414786484663,5.601930036188178,19990.694675130013,0.0031819662419569003,0.33333333333333437,676.4181323782288,0.03383664966979591,8.49906883860332e-05,0.0045513898822670245,vertical,vertical_2
